지역명,연도,월,평당분양가격,전용면적
전남,2016,5,6359.099999999999,모든면적
전남,2016,5,6563.7,60㎡
전남,2016,5,6352.5,60㎡~85㎡
전남,2016,5,7464.599999999999,85㎡~102㎡
전남,2016,5,7180.799999999999,102㎡~
경북,2016,5,7180.799999999999,모든면적
경북,2016,5,7164.299999999999,60㎡
경북,2016,5,7223.7,60㎡~85㎡
경북,2016,5,8827.5,85㎡~102㎡
경북,2016,5,7665.9,102㎡~
경남,2016,5,7857.299999999999,모든면적
경남,2016,5,7995.9,60㎡
경남,2016,5,7854.0,60㎡~85㎡
경남,2016,5,10817.4,85㎡~102㎡
경남,2016,5,9045.3,102㎡~
제주,2016,5,8880.3,모든면적
제주,2016,5,9414.9,60㎡
제주,2016,5,8949.6,60㎡~85㎡
제주,2016,5,8936.4,85㎡~102㎡
제주,2016,5,8596.5,102㎡~
서울,2016,6,20486.399999999998,모든면적
서울,2016,6,21654.6,60㎡
서울,2016,6,20519.399999999998,60㎡~85㎡
서울,2016,6,25515.6,85㎡~102㎡
서울,2016,6,21004.5,102㎡~
인천,2016,6,10573.199999999999,모든면적
인천,2016,6,9837.3,60㎡
인천,2016,6,11064.9,60㎡~85㎡
인천,2016,6,11394.9,85㎡~102㎡
인천,2016,6,11800.8,102㎡~
경기,2016,6,11688.599999999999,모든면적
경기,2016,6,12477.3,60㎡
경기,2016,6,11678.699999999999,60㎡~85㎡
경기,2016,6,11002.199999999999,85㎡~102㎡
경기,2016,6,13440.9,102㎡~
부산,2016,6,10395.0,모든면적
부산,2016,6,9807.6,60㎡
부산,2016,6,10127.699999999999,60㎡~85㎡
부산,2016,6,10734.9,85㎡~102㎡
부산,2016,6,12285.9,102㎡~
대구,2016,6,10342.199999999999,모든면적
대구,2016,6,11170.5,60㎡
대구,2016,6,10444.5,60㎡~85㎡
대구,2016,6,9368.699999999999,85㎡~102㎡
대구,2016,6,9051.9,102㎡~
광주,2016,6,9032.1,모든면적
광주,2016,6,8471.1,60㎡
광주,2016,6,9051.9,60㎡~85㎡
광주,2016,6,9088.199999999999,85㎡~102㎡
광주,2016,6,11609.4,102㎡~
대전,2016,6,8454.6,모든면적
대전,2016,6,8738.4,60㎡
대전,2016,6,8405.1,60㎡~85㎡
대전,2016,6,,85㎡~102㎡
대전,2016,6,,102㎡~
울산,2016,6,10127.699999999999,모든면적
울산,2016,6,8438.1,60㎡
울산,2016,6,10144.199999999999,60㎡~85㎡
울산,2016,6,8787.9,85㎡~102㎡
울산,2016,6,9791.1,102㎡~
세종,2016,6,8853.9,모든면적
세종,2016,6,8959.5,60㎡
세종,2016,6,8923.199999999999,60㎡~85㎡
세종,2016,6,8778.0,85㎡~102㎡
세종,2016,6,8613.0,102㎡~
강원,2016,6,6943.2,모든면적
강원,2016,6,6926.7,60㎡
강원,2016,6,7048.799999999999,60㎡~85㎡
강원,2016,6,,85㎡~102㎡
강원,2016,6,7718.7,102㎡~
충북,2016,6,6755.099999999999,모든면적
충북,2016,6,6623.099999999999,60㎡
충북,2016,6,6956.4,60㎡~85㎡
충북,2016,6,7510.799999999999,85㎡~102㎡
충북,2016,6,7401.9,102㎡~
충남,2016,6,7253.4,모든면적
충남,2016,6,7586.7,60㎡
충남,2016,6,7220.4,60㎡~85㎡
충남,2016,6,8626.199999999999,85㎡~102㎡
충남,2016,6,9071.699999999999,102㎡~
전북,2016,6,6372.299999999999,모든면적
전북,2016,6,6299.7,60㎡
전북,2016,6,6402.0,60㎡~85㎡
전북,2016,6,7487.7,85㎡~102㎡
전북,2016,6,7662.599999999999,102㎡~
전남,2016,6,6494.4,모든면적
전남,2016,6,6563.7,60㎡
전남,2016,6,6481.2,60㎡~85㎡
전남,2016,6,7801.2,85㎡~102㎡
전남,2016,6,7471.2,102㎡~
경북,2016,6,7385.4,모든면적
경북,2016,6,7038.9,60㎡
경북,2016,6,7444.799999999999,60㎡~85㎡
경북,2016,6,8827.5,85㎡~102㎡
경북,2016,6,8335.8,102㎡~
경남,2016,6,7883.7,모든면적
경남,2016,6,8127.9,60㎡
경남,2016,6,7860.599999999999,60㎡~85㎡
경남,2016,6,10071.6,85㎡~102㎡
경남,2016,6,9042.0,102㎡~
제주,2016,6,9329.1,모든면적
제주,2016,6,9414.9,60㎡
제주,2016,6,9009.0,60㎡~85㎡
제주,2016,6,10253.099999999999,85㎡~102㎡
제주,2016,6,8596.5,102㎡~
서울,2016,7,20638.199999999997,모든면적
서울,2016,7,21816.3,60㎡
서울,2016,7,21116.699999999997,60㎡~85㎡
서울,2016,7,25515.6,85㎡~102㎡
서울,2016,7,21030.899999999998,102㎡~
인천,2016,7,10632.599999999999,모든면적
인천,2016,7,9801.0,60㎡
인천,2016,7,10797.599999999999,60㎡~85㎡
인천,2016,7,11398.199999999999,85㎡~102㎡
인천,2016,7,11876.699999999999,102㎡~
경기,2016,7,11652.3,모든면적
경기,2016,7,12490.5,60㎡
경기,2016,7,11652.3,60㎡~85㎡
경기,2016,7,11035.199999999999,85㎡~102㎡
경기,2016,7,13609.199999999999,102㎡~
부산,2016,7,10421.4,모든면적
부산,2016,7,9896.699999999999,60㎡
부산,2016,7,10167.3,60㎡~85㎡
부산,2016,7,10880.099999999999,85㎡~102㎡
부산,2016,7,12784.199999999999,102㎡~
대구,2016,7,10329.0,모든면적
대구,2016,7,11170.5,60㎡
대구,2016,7,10404.9,60㎡~85㎡
대구,2016,7,9517.199999999999,85㎡~102㎡
대구,2016,7,9051.9,102㎡~
광주,2016,7,9048.6,모든면적
광주,2016,7,8471.1,60㎡
광주,2016,7,9068.4,60㎡~85㎡
광주,2016,7,9088.199999999999,85㎡~102㎡
광주,2016,7,11609.4,102㎡~
대전,2016,7,8454.6,모든면적
대전,2016,7,8738.4,60㎡
대전,2016,7,8405.1,60㎡~85㎡
대전,2016,7,,85㎡~102㎡
대전,2016,7,,102㎡~
울산,2016,7,10127.699999999999,모든면적
울산,2016,7,8438.1,60㎡
울산,2016,7,10144.199999999999,60㎡~85㎡
울산,2016,7,8787.9,85㎡~102㎡
울산,2016,7,9791.1,102㎡~
세종,2016,7,8867.1,모든면적
세종,2016,7,8959.5,60㎡
세종,2016,7,8952.9,60㎡~85㎡
세종,2016,7,8791.199999999999,85㎡~102㎡
세종,2016,7,8543.699999999999,102㎡~
강원,2016,7,6933.299999999999,모든면적
강원,2016,7,6827.7,60㎡
강원,2016,7,7058.7,60㎡~85㎡
강원,2016,7,,85㎡~102㎡
강원,2016,7,7718.7,102㎡~
충북,2016,7,6847.5,모든면적
충북,2016,7,6745.2,60㎡
충북,2016,7,7095.0,60㎡~85㎡
충북,2016,7,7510.799999999999,85㎡~102㎡
충북,2016,7,7401.9,102㎡~
충남,2016,7,7253.4,모든면적
충남,2016,7,7586.7,60㎡
충남,2016,7,7220.4,60㎡~85㎡
충남,2016,7,8626.199999999999,85㎡~102㎡
충남,2016,7,9071.699999999999,102㎡~
전북,2016,7,6365.7,모든면적
전북,2016,7,6349.2,60㎡
전북,2016,7,6388.799999999999,60㎡~85㎡
전북,2016,7,7557.0,85㎡~102㎡
전북,2016,7,7665.9,102㎡~
전남,2016,7,6494.4,모든면적
전남,2016,7,6563.7,60㎡
전남,2016,7,6484.5,60㎡~85㎡
전남,2016,7,7801.2,85㎡~102㎡
전남,2016,7,7471.2,102㎡~
경북,2016,7,7418.4,모든면적
경북,2016,7,6976.2,60㎡
경북,2016,7,7474.5,60㎡~85㎡
경북,2016,7,8827.5,85㎡~102㎡
경북,2016,7,8335.8,102㎡~
경남,2016,7,7837.5,모든면적
경남,2016,7,8025.599999999999,60㎡
경남,2016,7,7821.0,60㎡~85㎡
경남,2016,7,10071.6,85㎡~102㎡
경남,2016,7,9042.0,102㎡~
제주,2016,7,9329.1,모든면적
제주,2016,7,9414.9,60㎡
제주,2016,7,9009.0,60㎡~85㎡
제주,2016,7,10253.099999999999,85㎡~102㎡
제주,2016,7,8596.5,102㎡~
서울,2016,8,20740.5,모든면적
서울,2016,8,21753.6,60㎡
서울,2016,8,21199.199999999997,60㎡~85㎡
서울,2016,8,23991.0,85㎡~102㎡
서울,2016,8,21789.899999999998,102㎡~
인천,2016,8,10675.5,모든면적
인천,2016,8,9923.1,60㎡
인천,2016,8,10853.699999999999,60㎡~85㎡
인천,2016,8,11398.199999999999,85㎡~102㎡
인천,2016,8,11985.599999999999,102㎡~
경기,2016,8,11751.3,모든면적
경기,2016,8,12500.4,60㎡
경기,2016,8,11721.599999999999,60㎡~85㎡
경기,2016,8,10899.9,85㎡~102㎡
경기,2016,8,13351.8,102㎡~
부산,2016,8,10510.5,모든면적
부산,2016,8,10068.3,60㎡
부산,2016,8,10233.3,60㎡~85㎡
부산,2016,8,11163.9,85㎡~102㎡
부산,2016,8,12784.199999999999,102㎡~
대구,2016,8,10385.099999999999,모든면적
대구,2016,8,10500.599999999999,60㎡
대구,2016,8,10408.199999999999,60㎡~85㎡
대구,2016,8,10048.5,85㎡~102㎡
대구,2016,8,10048.5,102㎡~
광주,2016,8,8995.8,모든면적
광주,2016,8,8471.1,60㎡
광주,2016,8,9002.4,60㎡~85㎡
광주,2016,8,9088.199999999999,85㎡~102㎡
광주,2016,8,11609.4,102㎡~
대전,2016,8,8454.6,모든면적
대전,2016,8,8738.4,60㎡
대전,2016,8,8405.1,60㎡~85㎡
대전,2016,8,,85㎡~102㎡
대전,2016,8,,102㎡~
울산,2016,8,9820.8,모든면적
울산,2016,8,8438.1,60㎡
울산,2016,8,9867.0,60㎡~85㎡
울산,2016,8,8787.9,85㎡~102㎡
울산,2016,8,9791.1,102㎡~
세종,2016,8,8890.199999999999,모든면적
세종,2016,8,8959.5,60㎡
세종,2016,8,9025.5,60㎡~85㎡
세종,2016,8,8791.199999999999,85㎡~102㎡
세종,2016,8,8530.5,102㎡~
강원,2016,8,6923.4,모든면적
강원,2016,8,6840.9,60㎡
강원,2016,8,7035.599999999999,60㎡~85㎡
강원,2016,8,,85㎡~102㎡
강원,2016,8,7926.599999999999,102㎡~
충북,2016,8,7009.2,모든면적
충북,2016,8,6745.2,60㎡
충북,2016,8,7091.7,60㎡~85㎡
충북,2016,8,7659.299999999999,85㎡~102㎡
충북,2016,8,7401.9,102㎡~
충남,2016,8,7375.5,모든면적
충남,2016,8,7682.4,60㎡
충남,2016,8,7342.5,60㎡~85㎡
충남,2016,8,8626.199999999999,85㎡~102㎡
충남,2016,8,9124.5,102㎡~
전북,2016,8,6365.7,모든면적
전북,2016,8,6365.7,60㎡
전북,2016,8,6388.799999999999,60㎡~85㎡
전북,2016,8,7557.0,85㎡~102㎡
전북,2016,8,7665.9,102㎡~
전남,2016,8,6487.799999999999,모든면적
전남,2016,8,6563.7,60㎡
전남,2016,8,6477.9,60㎡~85㎡
전남,2016,8,7801.2,85㎡~102㎡
전남,2016,8,7471.2,102㎡~
경북,2016,8,7385.4,모든면적
경북,2016,8,6949.799999999999,60㎡
경북,2016,8,7418.4,60㎡~85㎡
경북,2016,8,8679.0,85㎡~102㎡
경북,2016,8,8500.8,102㎡~
경남,2016,8,7867.2,모든면적
경남,2016,8,8025.599999999999,60㎡
경남,2016,8,7857.299999999999,60㎡~85㎡
경남,2016,8,9992.4,85㎡~102㎡
경남,2016,8,9104.699999999999,102㎡~
제주,2016,8,9497.4,모든면적
제주,2016,8,9414.9,60㎡
제주,2016,8,9134.4,60㎡~85㎡
제주,2016,8,10253.099999999999,85㎡~102㎡
제주,2016,8,8596.5,102㎡~
서울,2016,9,20733.899999999998,모든면적
서울,2016,9,21664.5,60㎡
서울,2016,9,21159.6,60㎡~85㎡
서울,2016,9,24469.5,85㎡~102㎡
서울,2016,9,21684.3,102㎡~
인천,2016,9,10454.4,모든면적
인천,2016,9,9906.6,60㎡
인천,2016,9,10299.3,60㎡~85㎡
인천,2016,9,11107.8,85㎡~102㎡
인천,2016,9,11985.599999999999,102㎡~
경기,2016,9,11088.0,모든면적
경기,2016,9,11365.199999999999,60㎡
경기,2016,9,10942.8,60㎡~85㎡
경기,2016,9,10824.0,85㎡~102㎡
경기,2016,9,13460.699999999999,102㎡~
부산,2016,9,10560.0,모든면적
부산,2016,9,10055.1,60㎡
부산,2016,9,10253.099999999999,60㎡~85㎡
부산,2016,9,11163.9,85㎡~102㎡
부산,2016,9,12784.199999999999,102㎡~
대구,2016,9,10385.099999999999,모든면적
대구,2016,9,10500.599999999999,60㎡
대구,2016,9,10408.199999999999,60㎡~85㎡
대구,2016,9,10048.5,85㎡~102㎡
대구,2016,9,10048.5,102㎡~
광주,2016,9,8979.3,모든면적
광주,2016,9,8471.1,60㎡
광주,2016,9,8989.199999999999,60㎡~85㎡
광주,2016,9,9088.199999999999,85㎡~102㎡
광주,2016,9,10187.099999999999,102㎡~
대전,2016,9,8306.1,모든면적
대전,2016,9,8586.6,60㎡
대전,2016,9,8223.6,60㎡~85㎡
대전,2016,9,,85㎡~102㎡
대전,2016,9,,102㎡~
울산,2016,9,9820.8,모든면적
울산,2016,9,8438.1,60㎡
울산,2016,9,9867.0,60㎡~85㎡
울산,2016,9,8787.9,85㎡~102㎡
울산,2016,9,9791.1,102㎡~
세종,2016,9,8873.699999999999,모든면적
세종,2016,9,8903.4,60㎡
세종,2016,9,9035.4,60㎡~85㎡
세종,2016,9,8794.5,85㎡~102㎡
세종,2016,9,8705.4,102㎡~
강원,2016,9,6930.0,모든면적
강원,2016,9,6847.5,60㎡
강원,2016,9,7045.5,60㎡~85㎡
강원,2016,9,,85㎡~102㎡
강원,2016,9,7854.0,102㎡~
충북,2016,9,7012.5,모든면적
충북,2016,9,6745.2,60㎡
충북,2016,9,7104.9,60㎡~85㎡
충북,2016,9,7659.299999999999,85㎡~102㎡
충북,2016,9,7401.9,102㎡~
충남,2016,9,7378.799999999999,모든면적
충남,2016,9,7682.4,60㎡
충남,2016,9,7342.5,60㎡~85㎡
충남,2016,9,8626.199999999999,85㎡~102㎡
충남,2016,9,9124.5,102㎡~
전북,2016,9,6352.5,모든면적
전북,2016,9,6385.5,60㎡
전북,2016,9,6369.0,60㎡~85㎡
전북,2016,9,7580.099999999999,85㎡~102㎡
전북,2016,9,7665.9,102㎡~
전남,2016,9,6507.599999999999,모든면적
전남,2016,9,6590.099999999999,60㎡
전남,2016,9,6487.799999999999,60㎡~85㎡
전남,2016,9,7801.2,85㎡~102㎡
전남,2016,9,7471.2,102㎡~
경북,2016,9,7428.299999999999,모든면적
경북,2016,9,6989.4,60㎡
경북,2016,9,7467.9,60㎡~85㎡
경북,2016,9,8679.0,85㎡~102㎡
경북,2016,9,8415.0,102㎡~
경남,2016,9,7890.299999999999,모든면적
경남,2016,9,8015.7,60㎡
경남,2016,9,7877.099999999999,60㎡~85㎡
경남,2016,9,9385.199999999999,85㎡~102㎡
경남,2016,9,9028.8,102㎡~
제주,2016,9,10173.9,모든면적
제주,2016,9,13500.3,60㎡
제주,2016,9,9880.199999999999,60㎡~85㎡
제주,2016,9,10418.099999999999,85㎡~102㎡
제주,2016,9,10170.599999999999,102㎡~
서울,2016,10,21120.0,모든면적
서울,2016,10,21981.3,60㎡
서울,2016,10,21572.1,60㎡~85㎡
서울,2016,10,24420.0,85㎡~102㎡
서울,2016,10,23895.3,102㎡~
인천,2016,10,10553.4,모든면적
인천,2016,10,10035.3,60㎡
인천,2016,10,10404.9,60㎡~85㎡
인천,2016,10,10926.3,85㎡~102㎡
인천,2016,10,13863.3,102㎡~
경기,2016,10,11322.3,모든면적
경기,2016,10,11576.4,60㎡
경기,2016,10,11183.699999999999,60㎡~85㎡
경기,2016,10,10906.5,85㎡~102㎡
경기,2016,10,13922.699999999999,102㎡~
부산,2016,10,10220.099999999999,모든면적
부산,2016,10,10131.0,60㎡
부산,2016,10,10187.099999999999,60㎡~85㎡
부산,2016,10,11203.5,85㎡~102㎡
부산,2016,10,12672.0,102㎡~
대구,2016,10,10385.099999999999,모든면적
대구,2016,10,10500.599999999999,60㎡
대구,2016,10,10408.199999999999,60㎡~85㎡
대구,2016,10,10048.5,85㎡~102㎡
대구,2016,10,10048.5,102㎡~
광주,2016,10,8992.5,모든면적
광주,2016,10,8474.4,60㎡
광주,2016,10,9002.4,60㎡~85㎡
광주,2016,10,9088.199999999999,85㎡~102㎡
광주,2016,10,10187.099999999999,102㎡~
대전,2016,10,10117.8,모든면적
대전,2016,10,9942.9,60㎡
대전,2016,10,10137.599999999999,60㎡~85㎡
대전,2016,10,8580.0,85㎡~102㎡
대전,2016,10,14282.4,102㎡~
울산,2016,10,10576.5,모든면적
울산,2016,10,8438.1,60㎡
울산,2016,10,10635.9,60㎡~85㎡
울산,2016,10,8787.9,85㎡~102㎡
울산,2016,10,10008.9,102㎡~
세종,2016,10,8910.0,모든면적
세종,2016,10,9167.4,60㎡
세종,2016,10,8939.699999999999,60㎡~85㎡
세종,2016,10,8867.1,85㎡~102㎡
세종,2016,10,8748.3,102㎡~
강원,2016,10,7052.099999999999,모든면적
강원,2016,10,6966.299999999999,60㎡
강원,2016,10,7055.4,60㎡~85㎡
강원,2016,10,6702.299999999999,85㎡~102㎡
강원,2016,10,7230.299999999999,102㎡~
충북,2016,10,6923.4,모든면적
충북,2016,10,6857.4,60㎡
충북,2016,10,7157.7,60㎡~85㎡
충북,2016,10,8857.199999999999,85㎡~102㎡
충북,2016,10,7415.099999999999,102㎡~
충남,2016,10,7415.099999999999,모든면적
충남,2016,10,7557.0,60㎡
충남,2016,10,7401.9,60㎡~85㎡
충남,2016,10,8626.199999999999,85㎡~102㎡
충남,2016,10,9124.5,102㎡~
전북,2016,10,6359.099999999999,모든면적
전북,2016,10,6408.599999999999,60㎡
전북,2016,10,6378.9,60㎡~85㎡
전북,2016,10,7606.5,85㎡~102㎡
전북,2016,10,7669.2,102㎡~
전남,2016,10,6540.599999999999,모든면적
전남,2016,10,6791.4,60㎡
전남,2016,10,6547.2,60㎡~85㎡
전남,2016,10,8141.099999999999,85㎡~102㎡
전남,2016,10,7118.099999999999,102㎡~
경북,2016,10,7570.2,모든면적
경북,2016,10,7514.099999999999,60㎡
경북,2016,10,7596.599999999999,60㎡~85㎡
경북,2016,10,8754.9,85㎡~102㎡
경북,2016,10,8395.199999999999,102㎡~
경남,2016,10,7959.599999999999,모든면적
경남,2016,10,8233.5,60㎡
경남,2016,10,7939.799999999999,60㎡~85㎡
경남,2016,10,9471.0,85㎡~102㎡
경남,2016,10,8705.4,102㎡~
제주,2016,10,10173.9,모든면적
제주,2016,10,13500.3,60㎡
제주,2016,10,9880.199999999999,60㎡~85㎡
제주,2016,10,10418.099999999999,85㎡~102㎡
제주,2016,10,10170.599999999999,102㎡~
서울,2016,11,21021.0,모든면적
서울,2016,11,22093.5,60㎡
서울,2016,11,21476.399999999998,60㎡~85㎡
서울,2016,11,22271.699999999997,85㎡~102㎡
서울,2016,11,20955.0,102㎡~
인천,2016,11,10398.3,모든면적
인천,2016,11,10299.3,60㎡
인천,2016,11,10404.9,60㎡~85㎡
인천,2016,11,10926.3,85㎡~102㎡
인천,2016,11,13863.3,102㎡~
경기,2016,11,11701.8,모든면적
경기,2016,11,12045.0,60㎡
경기,2016,11,11540.099999999999,60㎡~85㎡
경기,2016,11,11348.699999999999,85㎡~102㎡
경기,2016,11,13959.0,102㎡~
부산,2016,11,10173.9,모든면적
부산,2016,11,10028.699999999999,60㎡
부산,2016,11,10131.0,60㎡~85㎡
부산,2016,11,11203.5,85㎡~102㎡
부산,2016,11,12672.0,102㎡~
대구,2016,11,10259.699999999999,모든면적
대구,2016,11,10500.599999999999,60㎡
대구,2016,11,10276.199999999999,60㎡~85㎡
대구,2016,11,10048.5,85㎡~102㎡
대구,2016,11,16546.2,102㎡~
광주,2016,11,9157.5,모든면적
광주,2016,11,8444.699999999999,60㎡
광주,2016,11,9187.199999999999,60㎡~85㎡
광주,2016,11,9296.1,85㎡~102㎡
광주,2016,11,10800.9,102㎡~
대전,2016,11,8860.5,모든면적
대전,2016,11,8814.3,60㎡
대전,2016,11,8778.0,60㎡~85㎡
대전,2016,11,8580.0,85㎡~102㎡
대전,2016,11,14282.4,102㎡~
울산,2016,11,10758.0,모든면적
울산,2016,11,9378.6,60㎡
울산,2016,11,10804.199999999999,60㎡~85㎡
울산,2016,11,,85㎡~102㎡
울산,2016,11,10543.5,102㎡~
세종,2016,11,8916.6,모든면적
세종,2016,11,9167.4,60㎡
세종,2016,11,8939.699999999999,60㎡~85㎡
세종,2016,11,8867.1,85㎡~102㎡
세종,2016,11,8811.0,102㎡~
강원,2016,11,6834.299999999999,모든면적
강원,2016,11,6656.099999999999,60㎡
강원,2016,11,6840.9,60㎡~85㎡
강원,2016,11,6702.299999999999,85㎡~102㎡
강원,2016,11,7230.299999999999,102㎡~
충북,2016,11,7012.5,모든면적
충북,2016,11,6870.599999999999,60㎡
충북,2016,11,7075.2,60㎡~85㎡
충북,2016,11,8946.3,85㎡~102㎡
충북,2016,11,7329.299999999999,102㎡~
충남,2016,11,7514.099999999999,모든면적
충남,2016,11,7662.599999999999,60㎡
충남,2016,11,7517.4,60㎡~85㎡
충남,2016,11,9655.8,85㎡~102㎡
충남,2016,11,8860.5,102㎡~
전북,2016,11,6362.4,모든면적
전북,2016,11,6408.599999999999,60㎡
전북,2016,11,6382.2,60㎡~85㎡
전북,2016,11,7606.5,85㎡~102㎡
전북,2016,11,7659.299999999999,102㎡~
전남,2016,11,6784.799999999999,모든면적
전남,2016,11,6791.4,60㎡
전남,2016,11,6791.4,60㎡~85㎡
전남,2016,11,8141.099999999999,85㎡~102㎡
전남,2016,11,7464.599999999999,102㎡~
경북,2016,11,7570.2,모든면적
경북,2016,11,7557.0,60㎡
경북,2016,11,7599.9,60㎡~85㎡
경북,2016,11,8877.0,85㎡~102㎡
경북,2016,11,8246.699999999999,102㎡~
경남,2016,11,7784.7,모든면적
경남,2016,11,8236.8,60㎡
경남,2016,11,7758.299999999999,60㎡~85㎡
경남,2016,11,9477.6,85㎡~102㎡
경남,2016,11,8649.3,102㎡~
제주,2016,11,10253.099999999999,모든면적
제주,2016,11,13500.3,60㎡
제주,2016,11,9979.199999999999,60㎡~85㎡
제주,2016,11,10418.099999999999,85㎡~102㎡
제주,2016,11,10170.599999999999,102㎡~
서울,2016,12,21261.899999999998,모든면적
서울,2016,12,22152.899999999998,60㎡
서울,2016,12,21423.6,60㎡~85㎡
서울,2016,12,23199.0,85㎡~102㎡
서울,2016,12,22344.3,102㎡~
인천,2016,12,10335.599999999999,모든면적
인천,2016,12,10497.3,60㎡
인천,2016,12,10352.099999999999,60㎡~85㎡
인천,2016,12,10807.5,85㎡~102㎡
인천,2016,12,13863.3,102㎡~
경기,2016,12,11731.5,모든면적
경기,2016,12,11886.599999999999,60㎡
경기,2016,12,11576.4,60㎡~85㎡
경기,2016,12,11088.0,85㎡~102㎡
경기,2016,12,13955.699999999999,102㎡~
부산,2016,12,10734.9,모든면적
부산,2016,12,9999.0,60㎡
부산,2016,12,10721.699999999999,60㎡~85㎡
부산,2016,12,11068.199999999999,85㎡~102㎡
부산,2016,12,13906.199999999999,102㎡~
대구,2016,12,10375.199999999999,모든면적
대구,2016,12,11550.0,60㎡
대구,2016,12,10398.3,60㎡~85㎡
대구,2016,12,10048.5,85㎡~102㎡
대구,2016,12,16546.2,102㎡~
광주,2016,12,9183.9,모든면적
광주,2016,12,8438.1,60㎡
광주,2016,12,9220.199999999999,60㎡~85㎡
광주,2016,12,9296.1,85㎡~102㎡
광주,2016,12,10800.9,102㎡~
대전,2016,12,8860.5,모든면적
대전,2016,12,8814.3,60㎡
대전,2016,12,8778.0,60㎡~85㎡
대전,2016,12,8580.0,85㎡~102㎡
대전,2016,12,14282.4,102㎡~
울산,2016,12,10758.0,모든면적
울산,2016,12,9431.4,60㎡
울산,2016,12,10797.599999999999,60㎡~85㎡
울산,2016,12,,85㎡~102㎡
울산,2016,12,10484.099999999999,102㎡~
세종,2016,12,8926.5,모든면적
세종,2016,12,9137.699999999999,60㎡
세종,2016,12,8929.8,60㎡~85㎡
세종,2016,12,8830.8,85㎡~102㎡
세종,2016,12,8820.9,102㎡~
강원,2016,12,6887.099999999999,모든면적
강원,2016,12,6880.5,60㎡
강원,2016,12,6880.5,60㎡~85㎡
강원,2016,12,7418.4,85㎡~102㎡
강원,2016,12,7415.099999999999,102㎡~
충북,2016,12,6867.299999999999,모든면적
충북,2016,12,6926.7,60㎡
충북,2016,12,6930.0,60㎡~85㎡
충북,2016,12,9421.5,85㎡~102㎡
충북,2016,12,7794.599999999999,102㎡~
충남,2016,12,7504.2,모든면적
충남,2016,12,7771.5,60㎡
충남,2016,12,7500.9,60㎡~85㎡
충남,2016,12,9655.8,85㎡~102㎡
충남,2016,12,8860.5,102㎡~
전북,2016,12,6613.2,모든면적
전북,2016,12,7474.5,60㎡
전북,2016,12,6613.2,60㎡~85㎡
전북,2016,12,7606.5,85㎡~102㎡
전북,2016,12,7659.299999999999,102㎡~
전남,2016,12,6857.4,모든면적
전남,2016,12,6791.4,60㎡
전남,2016,12,6844.2,60㎡~85㎡
전남,2016,12,8141.099999999999,85㎡~102㎡
전남,2016,12,7652.7,102㎡~
경북,2016,12,7626.299999999999,모든면적
경북,2016,12,7679.099999999999,60㎡
경북,2016,12,7636.2,60㎡~85㎡
경북,2016,12,8877.0,85㎡~102㎡
경북,2016,12,8246.699999999999,102㎡~
경남,2016,12,7880.4,모든면적
경남,2016,12,8177.4,60㎡
경남,2016,12,7854.0,60㎡~85㎡
